date,open,high,low,close,volume,value
24/12/2012,397.25,400.22,396.57,399.71,37347230.0,
24/12/2013,508.61,509.54,505.62,505.62,84085890.0,
24/12/2014,540.46,541.73,536.79,539.44,57168000.0,
24/12/2015,566.65,567.8,565.62,566.17,64643240.0,
24/12/2018,912.9,916.41,908.56,908.56,109246400.0,
24/12/2019,959.43,959.43,953.29,958.88,173207590.0,
24/12/2020,1083.83,1084.76,1046.89,1067.52,659391590.0,
24/12/2021,1456.96,1478.8,1456.32,1477.03,830953100.0,
24/12/2024,1263.03,1263.05,1253.78,1260.36,502564849.0,
24/12/2025,1782.71,1784.98,1753.65,1782.82,808080310.0,
25/01/2008,763.66,777.41,763.66,776.04,6564600.0,
25/01/2010,476.8,481.0,476.8,480.9,19454520.0,
25/01/2011,504.1,506.1,501.9,502.0,31591460.0,
25/01/2013,455.25,468.09,455.25,468.09,80711500.0,
25/01/2016,522.24,542.36,522.24,542.35,141544590.0,
25/01/2017,693.07,697.28,691.19,697.28,89267610.0,
25/01/2018,1098.44,1117.08,1087.42,1104.57,445940510.0,
25/01/2019,908.86,911.59,907.96,908.88,94869510.0,
25/01/2021,1164.2,1172.18,1162.8,1166.05,639736600.0,
25/01/2022,1439.71,1479.58,1424.36,1479.58,680083800.0,
25/01/2024,1173.58,1173.83,1168.5,1170.37,432026831.0,
25/02/2008,706.0,715.04,706.0,715.04,12059150.0,
25/02/2009,241.9,244.46,241.45,244.33,9270120.0,
25/02/2010,497.5,500.2,493.7,495.0,26741270.0,
25/02/2011,460.6,468.0,458.0,467.0,24623090.0,
25/02/2013,481.32,483.97,478.3,483.69,46608020.0,
25/02/2014,575.49,586.2,575.49,586.2,141747900.0,
25/02/2015,596.9,601.55,592.66,592.66,96802090.0,
25/02/2016,571.15,573.63,562.82,562.82,128761360.0,
25/02/2019,996.06,999.9,988.91,994.43,192681550.0,
25/02/2020,893.95,909.67,893.95,909.67,186008510.0,
25/02/2021,1169.97,1169.97,1155.74,1165.43,470045900.0,
25/02/2022,1494.85,1512.05,1494.85,1498.89,915975659.0,
25/02/2025,1306.86,1309.97,1298.54,1303.16,764641989.0,
25/02/2026,1869.49,1876.01,1857.16,1860.91,1156532827.0,
25/03/2008,497.25,497.35,496.64,496.64,6817020.0,
25/03/2009,270.0,278.3,269.6,277.6,26488750.0,
25/03/2010,507.9,508.8,502.2,503.4,50206760.0,
25/03/2011,461.2,462.7,457.7,457.7,24991060.0,
25/03/2013,491.76,495.64,488.55,493.57,33144960.0,
25/03/2014,607.12,609.01,604.38,601.85,245217840.0,
25/03/2015,567.62,568.4,559.87,560.93,83089270.0,
25/03/2016,569.48,572.48,564.88,572.08,132180850.0,
25/03/2019,976.53,988.71,964.76,970.07,177632670.0,
25/03/2020,669.76,690.25,667.58,690.25,209923920.0,
25/03/2021,1164.41,1170.76,1154.44,1163.1,592884200.0,
25/03/2022,1500.17,1503.29,1494.55,1498.5,947688031.0,
25/03/2024,1278.86,1286.84,1264.51,1267.86,1101070678.0,
25/03/2025,1335.29,1337.6,1329.81,1331.92,772470386.0,
25/03/2026,1634.15,1658.77,1629.73,1658.19,892224038.0,
25/04/2007,903.94,923.89,903.94,923.89,4583130.0,
25/04/2008,514.37,515.88,514.37,515.88,6899550.0,
25/04/2011,459.0,467.0,459.0,465.6,21079130.0,
25/04/2012,471.39,473.22,468.89,472.87,83805110.0,
25/04/2013,474.94,477.8,474.29,476.59,35474860.0,
25/04/2014,571.78,580.74,571.71,578.92,58226790.0,
25/04/2016,597.91,601.61,591.58,591.58,130331660.0,
25/04/2017,709.0,709.81,706.04,707.58,117943390.0,
25/04/2019,976.34,976.92,971.92,974.13,112382890.0,
25/04/2022,1377.75,1382.13,1298.38,1310.92,653206600.0,
25/04/2023,1045.87,1045.87,1032.49,1034.85,477297616.0,
25/04/2024,1206.25,1208.41,1200.21,1204.97,438347889.0,
25/04/2025,1227.16,1230.72,1220.67,1229.23,747261510.0,
25/05/2007,1073.52,1089.6,1073.52,1089.6,5738790.0,
25/05/2009,409.5,422.1,409.5,421.8,43316520.0,
25/05/2010,484.9,490.3,482.9,486.3,41290920.0,
25/05/2011,388.6,389.9,385.7,386.4,28703320.0,
25/05/2012,432.62,438.42,431.01,437.38,57164750.0,
25/05/2015,560.8,563.84,558.5,563.0,106078240.0,
25/05/2016,613.96,616.38,611.89,611.89,95084720.0,
25/05/2017,744.24,746.48,740.89,741.91,192545970.0,
25/05/2018,981.47,987.56,963.9,963.9,122933860.0,
25/05/2020,852.9,860.45,849.12,859.04,259643410.0,
25/05/2021,1299.19,1308.58,1297.23,1308.58,617120500.0,
25/05/2022,1238.52,1268.43,1234.17,1268.43,583626500.0,
25/05/2023,1062.03,1065.5,1057.91,1064.63,603883481.0,
25/05/2026,1876.37,1891.26,1876.37,1886.03,702575224.0,
25/06/2007,1047.97,1047.97,1044.39,1044.39,4614120.0,
25/06/2008,382.36,383.78,382.36,383.78,6930420.0,
25/06/2009,471.4,471.4,453.3,453.8,51981940.0,
25/06/2010,506.1,509.6,505.1,505.1,50325960.0,
25/06/2012,426.54,429.81,422.95,424.12,46962430.0,
25/06/2013,487.04,488.55,466.78,473.02,82915860.0,
25/06/2014,570.33,574.62,569.27,572.27,87749020.0,
25/06/2015,589.29,590.37,585.34,587.99,106046100.0,
25/06/2018,997.34,997.34,983.17,990.52,118181310.0,
25/06/2019,949.48,963.23,960.06,960.13,120760130.0,
25/06/2020,851.09,856.23,849.65,854.59,278753260.0,
25/06/2021,1382.11,1390.12,1372.8,1390.12,511420300.0,
25/06/2024,1255.77,1260.07,1250.25,1256.56,520938884.0,
25/06/2025,1369.05,1371.57,1364.09,1366.75,734078816.0,
25/06/2026,1878.71,1880.16,1854.08,1863.07,490618259.0,
25/07/2007,975.08,982.43,970.55,972.56,4742030.0,
25/07/2008,428.04,429.46,428.04,429.46,8790170.0,
25/07/2011,409.2,410.38,407.58,409.36,10512550.0,
25/07/2012,412.94,415.71,412.56,412.91,39084070.0,
25/07/2013,493.75,495.85,491.71,491.78,41317890.0,
25/07/2014,603.54,605.78,600.14,600.14,94267820.0,
25/07/2016,651.33,654.17,646.04,649.3,86417860.0,
25/07/2017,757.43,767.27,757.35,767.27,139582860.0,
25/07/2018,936.57,938.33,927.58,927.58,201884580.0,
25/07/2019,986.85,997.49,986.85,994.95,141192240.0,
25/07/2022,1191.43,1198.16,1184.32,1188.5,382922500.0,
25/07/2023,1194.45,1199.27,1193.34,1195.9,884463624.0,
25/07/2024,1232.92,1235.67,1226.2,1233.19,382805489.0,
25/07/2025,1521.56,1534.51,1519.79,1531.13,1406847721.0,
25/08/2008,544.75,548.72,542.89,548.25,19657570.0,
25/08/2009,532.0,532.9,527.1,528.9,61852160.0,
25/08/2010,427.01,428.46,421.3,423.89,48595740.0,
25/08/2011,398.46,402.19,397.93,401.65,22937350.0,
25/08/2014,622.71,629.58,622.16,625.88,156793900.0,
25/08/2015,511.13,535.48,511.13,529.98,167518810.0,
25/08/2016,660.77,660.77,656.49,658.5,106728730.0,
25/08/2017,769.07,771.63,768.57,771.63,218265430.0,
25/08/2020,870.92,877.57,870.92,874.12,330333470.0,
25/08/2021,1298.74,1309.8,1291.7,1309.55,472111500.0,
25/08/2022,1280.39,1289.18,1280.28,1288.88,531338200.0,
25/08/2023,1188.99,1192.59,1181.6,1183.37,774848913.0,
25/08/2025,1659.7,1660.49,1608.53,1614.03,1524727856.0,
25/09/2007,1005.79,1009.88,1005.5,1009.88,13467770.0,
25/09/2008,459.06,470.43,459.06,470.43,17333530.0,
25/09/2009,574.1,582.8,574.1,582.8,75909160.0,
25/09/2012,391.17,394.06,390.14,391.77,20374330.0,
25/09/2013,482.46,488.98,482.41,486.22,79359350.0,
25/09/2014,602.53,605.5,594.28,605.1,123016770.0,
25/09/2015,570.41,572.09,567.71,570.38,64206160.0,
25/09/2017,806.9,807.64,802.23,805.58,126085700.0,
25/09/2018,1011.84,1014.53,1008.67,1010.74,198241540.0,
25/09/2019,985.96,989.18,983.06,987.3,121420880.0,
25/09/2020,910.78,911.3,905.56,908.27,313418660.0,
25/09/2023,1190.58,1195.62,1153.2,1153.2,936520475.0,
25/09/2024,1282.48,1288.44,1280.47,1287.48,841960747.0,
25/09/2025,1661.08,1668.21,1654.47,1666.09,995617724.0,
25/10/2007,1103.09,1103.09,1095.53,1095.53,11283980.0,
25/10/2010,444.7,448.6,443.1,448.6,23427100.0,
25/10/2011,416.06,417.07,409.38,409.38,17956640.0,
25/10/2012,393.79,394.54,389.92,389.92,29179710.0,
25/10/2013,502.8,503.17,499.53,500.75,59990570.0,
25/10/2016,676.29,677.37,670.6,676.18,108043320.0,
25/10/2017,826.08,830.69,822.83,830.69,120610410.0,
25/10/2018,902.59,922.73,885.34,910.17,163619880.0,
25/10/2019,993.91,996.67,992.91,996.57,136700300.0,
25/10/2021,1389.24,1395.72,1385.4,1385.4,842037500.0,
25/10/2022,980.47,1011.39,962.45,997.7,631312849.0,
25/10/2023,1106.41,1111.39,1100.64,1101.66,439725814.0,
25/10/2024,1260.94,1261.72,1251.75,1252.72,480454993.0,
25/11/2008,320.14,320.33,317.64,320.33,10378870.0,
25/11/2009,519.7,519.7,503.2,503.4,60847670.0,
25/11/2010,434.7,440.2,434.7,439.9,31896320.0,
25/11/2011,381.78,383.74,379.38,383.35,17064240.0,
25/11/2013,506.96,509.72,506.08,506.46,89988180.0,
25/11/2014,583.53,588.42,583.53,585.91,102742670.0,
25/11/2015,593.24,596.92,588.1,595.7,141109040.0,
25/11/2016,678.47,678.87,671.48,675.87,108511930.0,
25/11/2019,977.85,979.6,971.24,976.35,148285630.0,
25/11/2020,1000.39,1002.31,996.8,999.94,412154600.0,
25/11/2021,1488.87,1505.36,1488.87,1500.81,912165600.0,
25/11/2022,956.62,971.46,955.53,971.46,525761736.0,
25/11/2024,1229.39,1236.57,1229.02,1234.7,382227104.0,
25/11/2025,1670.08,1676.7,1657.77,1660.36,912568955.0,
25/12/2007,925.11,925.11,918.43,918.43,5942890.0,
25/12/2008,304.29,304.37,301.93,302.19,6740920.0,
25/12/2009,487.9,495.8,487.2,495.1,50134080.0,
25/12/2012,401.01,401.72,398.09,401.34,43120810.0,
25/12/2013,506.37,506.53,503.03,504.42,70383710.0,
25/12/2014,536.21,537.47,531.52,532.01,67648520.0,
25/12/2015,566.6,570.49,566.6,567.67,79503910.0,
25/12/2017,954.28,958.57,952.32,958.31,116082960.0,
25/12/2018,893.53,908.56,882.17,897.94,168379500.0,
25/12/2019,958.18,962.83,957.5,960.92,195453740.0,
25/12/2020,1068.83,1084.42,1061.83,1084.42,565373760.0,
25/12/2023,1104.27,1118.31,1104.27,1117.66,513367086.0,
25/12/2024,1262.03,1283.09,1261.87,1274.04,666962682.0,
25/12/2025,1779.19,1805.93,1742.85,1742.85,830259375.0,
26/01/2010,490.1,497.9,490.1,497.9,32246580.0,
26/01/2011,498.2,502.0,498.2,501.3,18693150.0,
26/01/2015,584.89,586.76,580.64,580.64,92614650.0,
26/01/2016,534.06,542.98,531.27,537.73,129406630.0,
26/01/2018,1122.55,1122.6,1103.06,1115.64,261062660.0,
26/01/2021,1164.97,1164.97,1121.03,1136.12,719767100.0,
26/01/2022,1479.58,1490.45,1478.41,1481.58,737216700.0,
26/01/2024,1173.43,1176.76,1173.43,1175.67,450059721.0,
26/01/2026,1876.81,1879.45,1833.21,1843.72,1112553302.0,
26/02/2007,1121.18,1129.02,1121.18,1129.02,7106500.0,
26/02/2008,714.86,714.86,692.91,692.91,11837620.0,
26/02/2009,241.78,242.76,237.88,242.53,12662640.0,
26/02/2010,494.3,496.9,492.0,496.9,31102610.0,
26/02/2013,482.5,482.5,463.64,465.05,90251400.0,
26/02/2014,590.64,590.79,582.96,589.81,153761340.0,
26/02/2015,593.95,597.07,591.78,596.72,84963550.0,
26/02/2016,565.61,566.8,562.39,566.11,96285500.0,
26/02/2018,1115.9,1127.57,1102.85,1114.53,221574620.0,
26/02/2019,991.63,996.44,979.24,987.06,209790990.0,
26/02/2020,901.51,903.27,894.25,895.97,131173700.0,
26/02/2021,1148.88,1169.28,1148.88,1168.47,508201200.0,
26/02/2024,1212.93,1225.21,1210.52,1224.17,761367297.0,
26/02/2025,1305.16,1306.49,1301.2,1302.96,659793287.0,
26/02/2026,1861.32,1882.17,1859.04,1879.64,891033680.0,
26/03/2007,1085.46,1090.56,1070.73,1072.16,6530680.0,
26/03/2008,495.02,504.78,495.02,504.67,18571550.0,
26/03/2009,285.3,286.3,283.3,286.3,25906030.0,
26/03/2010,505.5,506.4,501.6,505.3,47585270.0,
26/03/2012,458.21,459.26,451.46,459.26,89726030.0,
26/03/2013,494.82,496.32,489.14,489.46,36516000.0,
26/03/2014,603.59,603.68,587.52,588.06,246459570.0,
26/03/2015,556.12,559.68,553.19,556.16,78108910.0,
26/03/2018,1150.51,1176.95,1150.51,1171.22,175879690.0,
26/03/2019,970.07,978.99,966.9,969.79,139645020.0,
26/03/2020,689.0,700.76,680.1,694.21,171216480.0,
26/03/2021,1162.71,1165.76,1137.9,1162.21,612775600.0,
26/03/2024,1267.95,1282.5,1264.42,1282.21,813098800.0,
26/03/2025,1333.33,1338.55,1323.69,1326.09,672071249.0,
26/03/2026,1661.53,1661.6,1634.55,1644.63,806689659.0,
26/04/2010,531.7,535.4,531.2,531.2,63178720.0,
26/04/2011,463.8,468.1,461.5,461.9,19623170.0,
26/04/2012,472.82,475.44,470.21,470.21,89707640.0,
26/04/2013,477.04,479.12,474.51,474.51,30585010.0,
26/04/2016,590.99,598.48,590.19,598.48,132638550.0,
26/04/2017,706.36,710.04,706.32,710.04,134367260.0,
26/04/2018,1082.52,1082.52,1039.35,1044.86,184919930.0,
26/04/2019,972.86,979.64,970.73,979.64,107350700.0,
26/04/2021,1251.25,1251.25,1214.14,1215.77,661919500.0,
26/04/2022,1285.4,1341.34,1261.4,1341.34,642893200.0,
26/04/2023,1034.02,1040.8,1029.19,1040.8,421775639.0,
26/04/2024,1199.83,1216.6,1198.73,1209.52,513292300.0,
26/05/2008,422.48,422.48,420.51,420.51,1468640.0,
26/05/2009,425.1,429.9,424.0,425.0,53017890.0,
26/05/2010,491.5,492.7,488.3,492.7,37394010.0,
26/05/2011,386.4,398.0,371.0,398.0,41625890.0,
26/05/2014,541.43,544.93,536.27,544.06,70350070.0,
26/05/2015,563.07,570.29,563.07,567.2,133053010.0,
26/05/2016,611.88,613.37,604.34,604.34,94423070.0,
26/05/2017,741.4,743.46,740.6,743.41,182563920.0,
26/05/2020,861.47,869.65,860.22,869.13,306464080.0,
26/05/2021,1308.04,1317.3,1304.68,1316.7,660896200.0,
26/05/2022,1273.8,1278.11,1261.55,1268.57,488313100.0,
26/05/2023,1067.24,1067.28,1063.76,1063.76,585687066.0,
26/05/2025,1317.08,1332.51,1288.86,1332.51,961305387.0,
26/05/2026,1889.15,1889.15,1876.32,1884.18,729758151.0,
26/06/2007,1064.15,1064.15,1054.38,1055.7,5061650.0,
26/06/2008,392.69,392.69,385.69,386.48,14068390.0,
26/06/2009,453.5,461.4,453.5,461.4,36532970.0,
26/06/2012,421.17,421.76,417.92,419.19,45757250.0,
26/06/2013,473.26,476.47,466.41,473.53,51883710.0,
26/06/2014,572.18,578.29,570.33,576.4,111053090.0,
26/06/2015,586.04,592.59,581.75,581.75,138270500.0,
26/06/2017,770.5,773.14,769.01,772.52,212474720.0,
26/06/2018,977.78,990.52,970.75,983.02,114881010.0,
26/06/2019,949.48,962.7,958.49,959.13,119422620.0,
26/06/2020,857.29,857.43,850.66,851.98,252034180.0,
26/06/2023,1130.08,1134.0,1119.95,1132.03,926624935.0,
26/06/2024,1258.95,1262.67,1247.55,1261.24,555550983.0,
26/06/2025,1368.73,1372.74,1360.78,1365.67,599210662.0,
26/06/2026,1857.24,1873.91,1854.94,1871.91,533612987.0,
26/07/2007,965.92,972.56,956.13,956.13,3698380.0,
26/07/2010,501.2,501.9,498.1,498.1,39870750.0,
26/07/2011,408.9,410.8,407.3,409.4,14611410.0,
26/07/2012,413.78,416.63,412.89,414.8,29726580.0,
26/07/2013,493.52,495.16,487.92,493.93,40361070.0,
26/07/2016,648.58,651.93,642.91,648.59,97294620.0,
26/07/2017,769.35,773.88,764.92,773.88,188632680.0,
26/07/2018,928.96,930.32,920.99,930.16,175235210.0,
26/07/2019,994.8,998.52,992.97,993.35,118055590.0,
26/07/2021,1268.83,1277.33,1254.57,1272.71,454862700.0,
26/07/2022,1189.2,1194.15,1184.44,1185.07,363909800.0,
26/07/2023,1195.5,1200.84,1195.44,1200.84,816580555.0,
26/07/2024,1235.21,1242.11,1234.05,1242.11,383860021.0,
26/08/2008,568.36,569.54,561.67,561.67,17134340.0,
26/08/2009,530.0,532.7,526.0,526.0,51757230.0,
26/08/2010,425.5,429.1,421.8,427.1,37873000.0,
26/08/2011,403.2,406.0,401.7,404.4,23144300.0,
26/08/2013,485.26,490.54,478.59,490.54,38985570.0,
26/08/2014,627.13,631.17,625.1,629.06,129151110.0,
26/08/2015,530.05,545.89,530.05,545.89,120486820.0,
26/08/2016,662.9,668.84,662.9,667.75,109776940.0,
26/08/2019,983.8,992.45,977.0,982.88,151649840.0,
26/08/2020,873.62,876.97,871.78,873.47,312823030.0,
26/08/2021,1309.55,1316.26,1295.77,1301.12,492665900.0,
26/08/2022,1291.29,1295.12,1280.05,1282.57,579737000.0,
26/08/2024,1289.65,1290.45,1278.72,1280.02,643948678.0,
26/08/2025,1611.61,1667.96,1603.73,1667.63,1439338154.0,
26/09/2007,1029.73,1029.73,1015.39,1015.91,14369800.0,
26/09/2008,490.26,490.26,475.6,483.81,21845310.0,
26/09/2011,436.63,444.4,431.78,434.43,27404550.0,
26/09/2012,392.51,397.86,392.51,395.12,22135450.0,
26/09/2013,485.59,487.88,482.61,485.11,48267850.0,
26/09/2014,608.8,610.15,604.98,604.98,134501730.0,
26/09/2016,673.21,677.04,671.51,677.04,91965270.0,
26/09/2017,806.4,806.84,801.66,805.35,155559280.0,
26/09/2018,1008.93,1014.86,1007.44,1009.61,219897580.0,
26/09/2019,988.7,991.66,986.35,990.75,133043610.0,
26/09/2022,1186.41,1190.27,1159.12,1174.35,671202400.0,
26/09/2023,1150.94,1163.52,1137.96,1137.96,897032340.0,
26/09/2024,1290.03,1298.71,1289.15,1291.49,828772734.0,
26/09/2025,1666.68,1671.43,1657.94,1660.7,963931987.0,
26/10/2007,1095.28,1095.28,1092.48,1092.48,11269310.0,
26/10/2009,615.6,623.7,608.3,609.3,83571370.0,
26/10/2010,450.2,458.2,450.2,455.1,30139330.0,
26/10/2011,410.42,413.66,410.35,412.1,18505100.0,
26/10/2012,390.05,393.13,389.5,391.7,20270490.0,
26/10/2015,604.41,606.79,598.61,598.61,92720180.0,
26/10/2016,676.18,676.18,670.8,673.61,91959690.0,
26/10/2017,829.94,834.67,823.92,830.11,166974910.0,
26/10/2018,918.11,918.16,900.82,900.82,133621650.0,
26/10/2020,967.52,970.15,950.8,950.8,379914380.0,
26/10/2021,1385.4,1393.03,1377.56,1391.63,667788500.0,
26/10/2022,1000.71,1004.55,984.71,993.36,327124544.0,
26/10/2023,1082.8,1083.22,1049.71,1055.45,1039942289.0,
26/11/2007,982.18,991.38,982.18,991.38,9214300.0,
26/11/2008,318.19,318.2,311.74,311.74,9660880.0,
26/11/2009,495.6,495.6,479.4,482.6,36424610.0,
26/11/2010,441.9,443.7,437.3,439.9,32805180.0,
26/11/2012,382.43,382.62,377.82,377.9,19424070.0,
26/11/2013,507.08,510.75,504.65,509.16,89242010.0,
26/11/2014,587.58,588.16,575.09,576.04,153001780.0,
26/11/2015,593.12,594.67,590.39,590.4,143903290.0,
26/11/2018,915.67,921.96,914.43,921.03,90451440.0,
26/11/2019,976.35,981.96,976.35,976.79,148016090.0,
26/11/2020,999.24,1005.97,994.91,1005.97,385966160.0,
26/11/2021,1500.81,1511.68,1488.83,1493.03,967912000.0,
26/11/2024,1235.63,1246.83,1235.22,1242.13,470846416.0,
26/11/2025,1667.31,1682.17,1663.99,1680.36,794445051.0,
26/12/2007,917.31,924.37,917.31,924.37,5589150.0,
26/12/2008,300.91,304.46,300.46,304.46,7899010.0,
26/12/2011,356.15,356.15,349.7,352.68,19421120.0,
26/12/2012,399.43,406.1,398.31,406.1,52980150.0,
26/12/2013,504.41,507.57,503.59,506.55,68852630.0,
26/12/2014,531.84,537.89,527.41,533.37,85103360.0,
26/12/2016,665.67,665.73,662.09,662.45,67252060.0,
26/12/2017,960.32,965.93,957.24,965.93,134417650.0,
26/12/2018,896.63,899.49,890.86,891.75,104065930.0,
26/12/2019,960.67,962.11,957.43,958.59,160431180.0,
26/12/2022,1019.66,1021.89,985.21,985.21,534206745.0,
26/12/2023,1120.11,1123.11,1117.93,1122.25,526323287.0,
26/12/2024,1275.68,1277.17,1271.99,1272.87,453389936.0,
26/12/2025,1706.39,1730.99,1687.14,1729.8,1081379964.0,
27/01/2010,496.9,498.2,486.4,486.4,32131720.0,
27/01/2011,501.3,503.4,498.1,502.7,25261730.0,
27/01/2014,560.45,560.45,556.52,556.52,65472100.0,
27/01/2015,579.04,584.28,575.5,579.3,138720400.0,
27/01/2016,541.18,543.88,540.03,542.69,113837250.0,
27/01/2021,1122.41,1132.99,1088.86,1097.17,719150000.0,
27/01/2022,1481.58,1486.39,1464.06,1470.76,498256400.0,
27/01/2023,1114.15,1124.3,1111.41,1117.1,552307747.0,
27/01/2026,1843.94,1845.7,1821.79,1830.5,788848818.0,
27/02/2007,1174.1,1174.1,1167.36,1167.36,8781180.0,
27/02/2008,681.45,689.87,681.45,686.49,8592890.0,
27/02/2009,239.75,246.06,239.69,245.74,8211690.0,
27/02/2012,426.03,430.75,425.66,428.41,61428800.0,
27/02/2013,466.14,467.5,459.64,465.72,68059040.0,
27/02/2014,588.47,596.4,584.79,584.79,223033340.0,
27/02/2015,598.0,598.4,590.58,592.57,76140470.0,
27/02/2017,711.7,718.37,711.7,717.44,176837600.0,
27/02/2018,1124.03,1124.03,1106.77,1119.61,175305260.0,
27/02/2019,990.06,994.46,987.06,990.27,204616980.0,
27/02/2020,892.15,899.34,889.14,898.44,135468580.0,
27/02/2023,1029.55,1031.59,1017.55,1021.25,488187762.0,
27/02/2024,1228.93,1237.6,1226.49,1237.46,830495936.0,
27/02/2025,1307.31,1307.87,1296.43,1307.8,796881038.0,
27/02/2026,1883.12,1899.44,1863.36,1880.33,927701241.0,
27/03/2007,1050.27,1072.16,1034.24,1034.24,6233530.0,
27/03/2008,507.79,508.79,507.79,508.75,5697910.0,
27/03/2009,287.4,292.9,287.4,287.41,34944260.0,
27/03/2012,459.3,445.9,445.9,445.9,115772320.0,
27/03/2013,489.22,492.46,485.34,491.26,34896540.0,
27/03/2014,588.33,591.7,582.81,590.14,146465260.0,
27/03/2015,558.93,561.13,549.65,551.42,83668500.0,
27/03/2017,723.23,725.57,721.41,723.52,207369580.0,
27/03/2018,1187.42,1187.42,1169.58,1171.73,201305790.0,
27/03/2019,976.67,979.32,969.79,975.91,112974060.0,
27/03/2020,692.54,703.22,682.52,696.06,212339560.0,
27/03/2023,1047.78,1053.78,1041.99,1052.25,499268427.0,
27/03/2024,1286.34,1286.72,1276.95,1283.09,754700880.0,
27/03/2025,1325.98,1328.82,1323.01,1323.81,522142993.0,
27/03/2026,1643.89,1673.31,1640.31,1672.8,940097294.0,
27/04/2009,315.6,316.8,311.1,313.7,20573570.0,
27/04/2010,532.7,536.2,531.6,535.7,54218510.0,
27/04/2011,466.0,469.3,463.7,469.3,19567290.0,
27/04/2012,473.43,475.22,470.43,473.77,80076110.0,
27/04/2015,567.72,568.47,562.4,562.4,53676760.0,
27/04/2016,601.79,601.79,591.35,593.96,134186560.0,
27/04/2017,711.74,716.53,711.38,716.53,163516320.0,
27/04/2018,1037.36,1054.94,1031.89,1050.26,152853910.0,
27/04/2020,774.63,785.74,770.77,770.77,256843490.0,
27/04/2021,1213.84,1220.96,1204.14,1219.75,522912500.0,
27/04/2022,1331.73,1355.92,1314.81,1353.77,460096300.0,
27/04/2023,1041.39,1044.25,1037.62,1039.63,456952522.0,
27/05/2009,426.5,431.4,423.2,425.2,56729360.0,
27/05/2010,491.6,497.2,489.8,497.2,37365130.0,
27/05/2011,406.8,410.8,405.8,410.8,26609500.0,
27/05/2013,504.38,516.08,504.38,512.41,91278240.0,
27/05/2014,543.55,552.75,542.49,552.75,121729360.0,
27/05/2015,564.64,569.63,563.28,566.48,111368810.0,
27/05/2016,604.36,609.94,603.23,608.11,89454250.0,
27/05/2019,970.73,975.4,970.03,975.14,95899120.0,
27/05/2020,869.13,875.35,857.48,857.48,354487370.0,
27/05/2021,1318.42,1319.67,1299.99,1303.57,666986400.0,
27/05/2022,1270.56,1286.99,1269.29,1285.45,545455800.0,
27/05/2024,1263.46,1267.68,1257.27,1267.68,564137500.0,
27/05/2025,1338.09,1339.81,1329.6,1339.81,1055045239.0,
27/05/2026,1889.87,1889.87,1861.85,1874.43,830501943.0,
27/06/2007,1057.08,1057.08,1032.96,1032.96,4340680.0,
27/06/2008,385.21,392.78,385.21,392.61,8112700.0,
27/06/2011,437.0,438.5,433.6,434.3,17300580.0,
27/06/2012,419.78,422.17,418.04,418.04,38165550.0,
27/06/2013,476.33,482.95,475.0,482.95,42119150.0,
27/06/2014,576.18,580.75,575.1,578.82,59803530.0,
27/06/2016,616.19,621.27,608.26,621.27,101865150.0,
27/06/2017,773.15,773.4,767.19,767.51,217431160.0,
27/06/2018,981.44,984.46,968.91,968.91,126510710.0,
27/06/2019,949.48,958.07,943.11,943.11,122886150.0,
27/06/2022,1189.12,1203.51,1187.38,1202.82,399448200.0,
27/06/2023,1134.55,1136.49,1128.82,1134.33,619564674.0,
27/06/2024,1260.71,1262.49,1255.12,1259.09,446001676.0,
27/06/2025,1369.13,1373.28,1362.09,1371.44,678584222.0,
27/07/2007,946.03,956.13,939.94,940.36,4299890.0,
27/07/2009,462.3,470.2,460.2,469.7,60760600.0,
27/07/2010,499.0,501.9,497.7,497.7,41159910.0,
27/07/2011,409.54,409.81,406.45,409.4,13990820.0,
27/07/2012,416.43,417.68,412.47,413.16,34240000.0,
27/07/2015,629.68,636.84,629.42,635.46,116704360.0,
27/07/2016,648.03,656.11,647.74,656.11,111642190.0,
27/07/2017,773.21,774.97,770.3,771.5,191436360.0,
27/07/2018,933.21,937.23,928.82,935.52,163302090.0,
27/07/2020,794.14,808.74,780.64,785.17,365261320.0,
27/07/2021,1272.71,1288.35,1272.71,1276.93,513020600.0,
27/07/2022,1180.83,1191.04,1178.58,1191.04,362473100.0,
27/07/2023,1201.69,1203.69,1191.08,1197.33,1044856216.0,
27/08/2007,911.01,911.01,908.27,909.07,5929970.0,
27/08/2008,568.91,575.71,561.85,561.85,30651510.0,
27/08/2009,527.1,529.7,523.2,527.0,48910280.0,
27/08/2010,423.1,431.2,421.7,429.1,30574580.0,
27/08/2012,395.37,399.72,385.05,386.19,39922570.0,
27/08/2013,488.23,489.89,485.57,485.57,24681170.0,
27/08/2014,631.23,632.25,624.68,628.77,152313560.0,
27/08/2015,551.89,558.93,551.44,555.81,115022570.0,
27/08/2018,990.77,994.54,987.05,991.92,172686090.0,
27/08/2019,986.33,988.49,976.79,976.79,150855300.0,
27/08/2020,872.38,875.71,871.93,874.71,272376220.0,
27/08/2021,1301.12,1313.2,1285.16,1313.2,625254800.0,
27/08/2024,1279.55,1282.92,1274.7,1280.56,538503219.0,
27/08/2025,1678.54,1696.6,1668.24,1672.78,1562452835.0,
27/09/2007,1012.26,1014.09,1009.83,1014.09,11718890.0,
27/09/2010,451.2,452.5,449.4,450.2,32776240.0,
27/09/2011,434.02,440.95,431.86,437.47,30068540.0,
